timestamp,ticker,title,status,market_type,event_start_time,yes_bid,yes_ask,no_bid,no_ask,liquidity_dollars,volume_24h,odds_home_team,odds_away_team,odds_start_time,odds_market_type,odds_team,odds_price,odds_point,odds_last_fetch_time
2026-01-14T18:28:21.098720-05:00,KXNCAAWBGAME-26JAN14CANNIAG-CAN,Canisius at Niagara Winner?,active,binary,,0.64,0.69,,,,,,,,,,,,
2026-01-14T18:28:21.098792-05:00,KXNCAAMBGAME-26JAN14AUBMIZZ-AUB,Auburn at Missouri Winner?,active,binary,,0.53,0.54,,,,,Missouri Tigers,Auburn Tigers,2026-01-14 19:00:00 EST,h2h,Auburn Tigers,1.8666666666666667,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:21.098941-05:00,KXNCAAWBGAME-26JAN14CANNIAG-NIAG,Canisius at Niagara Winner?,active,binary,,0.28,0.39,,,,,,,,,,,,
2026-01-14T18:28:21.099009-05:00,KXNCAAWBGAME-26JAN14JOESSBON-SBON,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.67,0.7,,,,,,,,,,,,
2026-01-14T18:28:21.099170-05:00,KXNCAAMBGAME-26JAN14CHATWOF-WOF,Chattanooga at Wofford Winner?,active,binary,,0.65,0.67,,,,,Wofford Terriers,Chattanooga Mocs,2026-01-14 18:00:00 EST,h2h,Wofford Terriers,1.4399999999999997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:21.099261-05:00,KXNCAAMBGAME-26JAN14ETSUWCU-ETSU,East Tennessee St. at Western Carolina Winner?,active,binary,,0.6,0.62,,,,,,,,,,,,
2026-01-14T18:28:21.099316-05:00,KXNCAAMBGAME-26JAN14ETSUWCU-WCU,East Tennessee St. at Western Carolina Winner?,active,binary,,0.38,0.4,,,,,,,,,,,,
2026-01-14T18:28:22.104736-05:00,KXNBAGAME-26JAN14CLEPHI-CLE,Cleveland at Philadelphia Winner?,active,binary,,0.49,0.5,,,,,Philadelphia 76ers,Cleveland Cavaliers,2026-01-14 19:10:00 EST,h2h,Cleveland Cavaliers,1.979,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.106128-05:00,KXNBATOTAL-26JAN14BKNNOP-232,Brooklyn at New Orleans: Total Points,active,binary,,0.47,0.48,,,,,,,,,,,,
2026-01-14T18:28:22.106407-05:00,KXNBAGAME-26JAN14CLEPHI-PHI,Cleveland at Philadelphia Winner?,active,binary,,0.5,0.51,,,,,Philadelphia 76ers,Cleveland Cavaliers,2026-01-14 19:10:00 EST,h2h,Philadelphia 76ers,1.907,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.106726-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-154,Chattanooga at Wofford: Total Points,active,binary,,0.16,0.79,,,,,,,,,,,,
2026-01-14T18:28:22.106800-05:00,KXNCAAMBGAME-26JAN14VCUURI-URI,VCU at Rhode Island Winner?,active,binary,,0.26,0.27,,,,,Rhode Island Rams,VCU Rams,2026-01-14 18:15:00 EST,h2h,Rhode Island Rams,2.8,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.106885-05:00,KXNCAAWBGAME-26JAN14LAFBUCK-BUCK,Lafayette at Bucknell Winner?,active,binary,,0.13,0.14,,,,,,,,,,,,
2026-01-14T18:28:22.106950-05:00,KXNBASPREAD-26JAN14TORIND-IND1,Indiana wins by over 1.5 Points?,active,binary,,0.49,0.5,,,,,,,,,,,,
2026-01-14T18:28:22.106993-05:00,KXNCAAMBGAME-26JAN14CHATWOF-WOF,Chattanooga at Wofford Winner?,active,binary,,0.65,0.67,,,,,Wofford Terriers,Chattanooga Mocs,2026-01-14 18:00:00 EST,h2h,Wofford Terriers,1.4399999999999997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.107079-05:00,KXNCAAMBGAME-26JAN14ARMYHC-ARMY,Army at Holy Cross Winner?,active,binary,,0.2,0.21,,,,,Holy Cross Crusaders,Army Knights,2026-01-14 18:02:27 EST,h2h,Army Knights,4.2,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.107169-05:00,KXNCAAMBSPREAD-26JAN14UCFKSU-KSU2,Kansas St. wins by over 2.5 Points?,active,binary,,0.53,0.54,,,,,,,,,,,,
2026-01-14T18:28:22.107209-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-145,VCU at Rhode Island: Total Points,active,binary,,0.74,0.83,,,,,,,,,,,,
2026-01-14T18:28:22.107261-05:00,KXNCAAMBSPREAD-26JAN14CHATWOF-WOF8,Wofford wins by over 8.5 Points?,active,binary,,0.15,0.81,,,,,,,,,,,,
2026-01-14T18:28:22.107314-05:00,KXNCAAMBGAME-26JAN14UKLSU-UK,Kentucky at LSU Winner?,active,binary,,0.6,0.62,,,,,LSU Tigers,Kentucky Wildcats,2026-01-14 19:00:00 EST,h2h,Kentucky Wildcats,1.576,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.107388-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-151,Chattanooga at Wofford: Total Points,active,binary,,0.28,0.84,,,,,,,,,,,,
2026-01-14T18:28:22.107435-05:00,KXNBASPREAD-26JAN14WASLAC-WAS4,Washington wins by over 4.5 Points?,active,binary,,0.12,0.13,,,,,,,,,,,,
2026-01-14T18:28:22.107481-05:00,KXNBATOTAL-26JAN14TORIND-239,Toronto at Indiana: Total Points,active,binary,,0.13,0.15,,,,,,,,,,,,
2026-01-14T18:28:22.107554-05:00,KXNCAAMBGAME-26JAN14UKLSU-LSU,Kentucky at LSU Winner?,active,binary,,0.39,0.4,,,,,LSU Tigers,Kentucky Wildcats,2026-01-14 19:00:00 EST,h2h,LSU Tigers,2.471,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.107625-05:00,KXNCAAWBGAME-26JAN14LAFBUCK-LAF,Lafayette at Bucknell Winner?,active,binary,,0.86,0.88,,,,,,,,,,,,
2026-01-14T18:28:22.107672-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-151,VCU at Rhode Island: Total Points,active,binary,,0.5,0.73,,,,,,,,,,,,
2026-01-14T18:28:22.107718-05:00,KXNCAAMBTOTAL-26JAN14ARMYHC-144,Army at Holy Cross: Total Points,active,binary,,0.89,0.94,,,,,,,,,,,,
2026-01-14T18:28:22.107772-05:00,KXNCAAMBGAME-26JAN14DUKECAL-DUKE,Duke at California Winner?,active,binary,,0.89,0.9,,,,,California Golden Bears,Duke Blue Devils,2026-01-14 23:00:00 EST,h2h,Duke Blue Devils,1.084,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.122415-05:00,KXNCAAMBSPREAD-26JAN14ARMYHC-HC7,Holy Cross wins by over 7.5 Points?,active,binary,,0.41,0.65,,,,,,,,,,,,
2026-01-14T18:28:22.122598-05:00,KXNCAAMBGAME-26JAN14SDSUWYO-WYO,San Diego St. at Wyoming Winner?,active,binary,,0.45,0.46,,,,,Wyoming Cowboys,San Diego St Aztecs,2026-01-14 20:00:00 EST,h2h,Wyoming Cowboys,2.0344444444444445,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.123127-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-159,Auburn at Missouri: Total Points,active,binary,,0.35,0.39,,,,,,,,,,,,
2026-01-14T18:28:22.123195-05:00,KXNCAAMBGAME-26JAN14AUBMIZZ-AUB,Auburn at Missouri Winner?,active,binary,,0.53,0.54,,,,,Missouri Tigers,Auburn Tigers,2026-01-14 19:00:00 EST,h2h,Auburn Tigers,1.8666666666666667,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.123274-05:00,KXNBASPREAD-26JAN14NYKSAC-NYK13,New York wins by over 13.5 Points?,active,binary,,0.4,0.42,,,,,,,,,,,,
2026-01-14T18:28:22.123324-05:00,KXNCAAMBGAME-26JAN14LEHBU-LEH,Lehigh at Boston University Winner?,active,binary,,0.47,0.49,,,,,,,,,,,,
2026-01-14T18:28:22.123392-05:00,KXNBASPREAD-26JAN14BKNNOP-BKN1,Brooklyn wins by over 1.5 Points?,active,binary,,0.45,0.46,,,,,,,,,,,,
2026-01-14T18:28:22.123437-05:00,KXNBATOTAL-26JAN14UTACHI-243,Utah at Chicago: Total Points,active,binary,,0.43,0.45,,,,,,,,,,,,
2026-01-14T18:28:22.123493-05:00,KXNCAAWBGAME-26JAN14JOESSBON-SBON,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.67,0.69,,,,,,,,,,,,
2026-01-14T18:28:22.123547-05:00,KXNCAAWBGAME-26JAN14GWDUQ-DUQ,George Washington at Duquesne Winner?,active,binary,,0.46,0.48,,,,,,,,,,,,
2026-01-14T18:28:22.123599-05:00,KXNBAGAME-26JAN14TORIND-TOR,Toronto at Indiana Winner?,active,binary,,0.46,0.47,,,,,Indiana Pacers,Toronto Raptors,2026-01-14 19:10:00 EST,h2h,Toronto Raptors,2.0709999999999997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.123685-05:00,KXNCAAMBGAME-26JAN14ETSUWCU-ETSU,East Tennessee St. at Western Carolina Winner?,active,binary,,0.6,0.62,,,,,,,,,,,,
2026-01-14T18:28:22.123738-05:00,KXNCAAWBGAME-26JAN14JOESSBON-JOES,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.31,0.33,,,,,,,,,,,,
2026-01-14T18:28:22.123794-05:00,KXNCAAMBSPREAD-26JAN14MISSUGA-UGA11,Georgia wins by over 11.5 Points?,active,binary,,0.45,0.47,,,,,,,,,,,,
2026-01-14T18:28:22.123841-05:00,KXNCAAMBGAME-26JAN14TEMMEM-TEM,Temple at Memphis Winner?,active,binary,,0.24,0.25,,,,,Memphis Tigers,Temple Owls,2026-01-14 20:00:00 EST,h2h,Temple Owls,3.945,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.123920-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-145,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.48,0.72,,,,,,,,,,,,
2026-01-14T18:28:22.123977-05:00,KXNCAAMBSPREAD-26JAN14ETSUWCU-ETSU8,East Tennessee St. wins by over 8.5 Points?,active,binary,,0.13,0.31,,,,,,,,,,,,
2026-01-14T18:28:22.124045-05:00,KXNCAAMBSPREAD-26JAN14IOWAPUR-PUR9,Purdue wins by over 9.5 Points?,active,binary,,0.54,0.56,,,,,,,,,,,,
2026-01-14T18:28:22.124090-05:00,KXNCAAMBSPREAD-26JAN14ETSUWCU-ETSU5,East Tennessee St. wins by over 5.5 Points?,active,binary,,0.27,0.65,,,,,,,,,,,,
2026-01-14T18:28:22.124144-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-151,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.27,0.71,,,,,,,,,,,,
2026-01-14T18:28:22.124196-05:00,KXNCAAMBTOTAL-26JAN14ILSTINST-147,Illinois St. at Indiana St.: Total Points,active,binary,,0.51,0.52,,,,,,,,,,,,
2026-01-14T18:28:22.124246-05:00,KXNCAAWBGAME-26JAN14BULEH-LEH,Boston University at Lehigh Winner?,active,binary,,0.79,0.86,,,,,,,,,,,,
2026-01-14T18:28:22.140978-05:00,KXNBATOTAL-26JAN14CLEPHI-232,Cleveland at Philadelphia: Total Points,active,binary,,0.57,0.6,,,,,,,,,,,,
2026-01-14T18:28:22.141152-05:00,KXNCAAWBGAME-26JAN14BULEH-BU,Boston University at Lehigh Winner?,active,binary,,0.14,0.18,,,,,,,,,,,,
2026-01-14T18:28:22.141219-05:00,KXNCAAMBTOTAL-26JAN14CHATWOF-157,Chattanooga at Wofford: Total Points,active,binary,,0.15,0.42,,,,,,,,,,,,
2026-01-14T18:28:22.141270-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-149,Iowa at Purdue: Total Points,active,binary,,0.37,0.44,,,,,,,,,,,,
2026-01-14T18:28:22.141318-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-142,VCU at Rhode Island: Total Points,active,binary,,0.6,0.86,,,,,,,,,,,,
2026-01-14T18:28:22.141364-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-148,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.43,0.69,,,,,,,,,,,,
2026-01-14T18:28:22.141411-05:00,KXNBAGAME-26JAN14NYKSAC-SAC,New York at Sacramento Winner?,active,binary,,0.19,0.2,,,,,Sacramento Kings,New York Knicks,2026-01-14 22:10:00 EST,h2h,Sacramento Kings,4.806,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.141496-05:00,KXNBAGAME-26JAN14UTACHI-UTA,Utah at Chicago Winner?,active,binary,,0.36,0.37,,,,,Chicago Bulls,Utah Jazz,2026-01-14 20:10:00 EST,h2h,Utah Jazz,2.6209999999999996,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.141568-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-162,Auburn at Missouri: Total Points,active,binary,,0.28,0.32,,,,,,,,,,,,
2026-01-14T18:28:22.141614-05:00,KXNCAAMBSPREAD-26JAN14SDSUWYO-SDSU11,San Diego St. wins by over 11.5 Points?,active,binary,,0.14,0.2,,,,,,,,,,,,
2026-01-14T18:28:22.141655-05:00,KXNCAAMBSPREAD-26JAN14LASRICH-RICH9,Richmond wins by over 9.5 Points?,active,binary,,0.44,0.45,,,,,,,,,,,,
2026-01-14T18:28:22.141705-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-VCU7,VCU wins by over 7.5 Points?,active,binary,,0.39,0.53,,,,,,,,,,,,
2026-01-14T18:28:22.141746-05:00,KXNCAAMBGAME-26JAN14VCUURI-VCU,VCU at Rhode Island Winner?,active,binary,,0.73,0.75,,,,,Rhode Island Rams,VCU Rams,2026-01-14 18:15:00 EST,h2h,VCU Rams,1.4125,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.141825-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-URI2,Rhode Island wins by over 2.5 Points?,active,binary,,0.09,0.3,,,,,,,,,,,,
2026-01-14T18:28:22.141872-05:00,KXNCAAWBGAME-26JAN14CANNIAG-CAN,Canisius at Niagara Winner?,active,binary,,0.64,0.69,,,,,,,,,,,,
2026-01-14T18:28:22.141922-05:00,KXNBAGAME-26JAN14TORIND-IND,Toronto at Indiana Winner?,active,binary,,0.52,0.53,,,,,Indiana Pacers,Toronto Raptors,2026-01-14 19:10:00 EST,h2h,Indiana Pacers,1.826,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.141993-05:00,KXNBATOTAL-26JAN14TORIND-221,Toronto at Indiana: Total Points,active,binary,,0.48,0.49,,,,,,,,,,,,
2026-01-14T18:28:22.142043-05:00,KXNCAAWBGAME-26JAN14CANNIAG-NIAG,Canisius at Niagara Winner?,active,binary,,0.28,0.39,,,,,,,,,,,,
2026-01-14T18:28:22.142091-05:00,KXNCAAMBGAME-26JAN14UNCSTAN-UNC,North Carolina at Stanford Winner?,active,binary,,0.63,0.64,,,,,Stanford Cardinal,North Carolina Tar Heels,2026-01-14 21:00:00 EST,h2h,North Carolina Tar Heels,1.544,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:22.149890-05:00,KXNCAAMBGAME-26JAN14ETSUWCU-WCU,East Tennessee St. at Western Carolina Winner?,active,binary,,0.38,0.4,,,,,,,,,,,,
2026-01-14T18:28:22.150000-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-VCU4,VCU wins by over 4.5 Points?,active,binary,,0.55,0.62,,,,,,,,,,,,
2026-01-14T18:28:22.150073-05:00,KXNCAAMBGAME-26JAN14LEHBU-BU,Lehigh at Boston University Winner?,active,binary,,0.52,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.023770-05:00,KXNCAAMBGAME-26JAN14BUTXAV-BUT,Butler at Xavier Winner?,active,binary,,0.53,0.54,,,,,Xavier Musketeers,Butler Bulldogs,2026-01-14 18:30:00 EST,h2h,Butler Bulldogs,1.8070000000000002,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.024175-05:00,KXNCAAMBSPREAD-26JAN14ETSUWCU-ETSU2,East Tennessee St. wins by over 2.5 Points?,active,binary,,0.3,0.72,,,,,,,,,,,,
2026-01-14T18:28:23.024450-05:00,KXNCAAMBGAME-26JAN14CHATWOF-CHAT,Chattanooga at Wofford Winner?,active,binary,,0.33,0.35,,,,,Wofford Terriers,Chattanooga Mocs,2026-01-14 18:00:00 EST,h2h,Chattanooga Mocs,2.72,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.024566-05:00,KXNBATOTAL-26JAN14BKNNOP-229,Brooklyn at New Orleans: Total Points,active,binary,,0.53,0.54,,,,,,,,,,,,
2026-01-14T18:28:23.024618-05:00,KXNCAAMBSPREAD-26JAN14ECUUSF-USF18,South Florida wins by over 18.5 Points?,active,binary,,0.52,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.024676-05:00,KXNCAAMBTOTAL-26JAN14LEHBU-144,Lehigh at Boston University: Total Points,active,binary,,0.26,0.31,,,,,,,,,,,,
2026-01-14T18:28:23.024736-05:00,KXNBASPREAD-26JAN14BKNNOP-NOP2,New Orleans wins by over 2.5 Points?,active,binary,,0.44,0.46,,,,,,,,,,,,
2026-01-14T18:28:23.024782-05:00,KXNCAAMBGAME-26JAN14AUBMIZZ-AUB,Auburn at Missouri Winner?,active,binary,,0.53,0.54,,,,,Missouri Tigers,Auburn Tigers,2026-01-14 19:00:00 EST,h2h,Auburn Tigers,1.8666666666666667,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.024863-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-148,VCU at Rhode Island: Total Points,active,binary,,0.61,0.75,,,,,,,,,,,,
2026-01-14T18:28:23.024916-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-VCU1,VCU wins by over 1.5 Points?,active,binary,,0.57,0.78,,,,,,,,,,,,
2026-01-14T18:28:23.024986-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-152,Iowa at Purdue: Total Points,active,binary,,0.3,0.35,,,,,,,,,,,,
2026-01-14T18:28:23.025032-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-URI2,Rhode Island wins by over 2.5 Points?,active,binary,,0.1,0.3,,,,,,,,,,,,
2026-01-14T18:28:23.025087-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-151,VCU at Rhode Island: Total Points,active,binary,,0.5,0.72,,,,,,,,,,,,
2026-01-14T18:28:23.029517-05:00,KXNCAAMBGAME-26JAN14FURSAM-SAM,Furman at Samford Winner?,active,binary,,0.47,0.48,,,,,Samford Bulldogs,Furman Paladins,2026-01-14 19:00:00 EST,h2h,Samford Bulldogs,1.997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.069469-05:00,KXNBASPREAD-26JAN14TORIND-IND1,Indiana wins by over 1.5 Points?,active,binary,,0.49,0.5,,,,,,,,,,,,
2026-01-14T18:28:23.069573-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-165,Auburn at Missouri: Total Points,active,binary,,0.21,0.28,,,,,,,,,,,,
2026-01-14T18:28:23.069644-05:00,KXNCAAMBSPREAD-26JAN14ETSUWCU-ETSU5,East Tennessee St. wins by over 5.5 Points?,active,binary,,0.27,0.65,,,,,,,,,,,,
2026-01-14T18:28:23.069700-05:00,KXNCAAMBTOTAL-26JAN14FURSAM-148,Furman at Samford: Total Points,active,binary,,0.56,0.57,,,,,,,,,,,,
2026-01-14T18:28:23.069753-05:00,KXNCAAMBSPREAD-26JAN14SDSUWYO-SDSU14,San Diego St. wins by over 14.5 Points?,active,binary,,0.06,0.14,,,,,,,,,,,,
2026-01-14T18:28:23.069802-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-VCU4,VCU wins by over 4.5 Points?,active,binary,,0.56,0.62,,,,,,,,,,,,
2026-01-14T18:28:23.069852-05:00,KXNCAAWBGAME-26JAN14CANNIAG-CAN,Canisius at Niagara Winner?,active,binary,,0.64,0.69,,,,,,,,,,,,
2026-01-14T18:28:23.069900-05:00,KXNBATOTAL-26JAN14TORIND-239,Toronto at Indiana: Total Points,active,binary,,0.13,0.15,,,,,,,,,,,,
2026-01-14T18:28:23.069947-05:00,KXNBASPREAD-26JAN14DENDAL-DAL4,Dallas wins by over 4.5 Points?,active,binary,,0.41,0.44,,,,,,,,,,,,
2026-01-14T18:28:23.069987-05:00,KXNBAGAME-26JAN14DENDAL-DAL,Denver at Dallas Winner?,active,binary,,0.55,0.56,,,,,Dallas Mavericks,Denver Nuggets,2026-01-14 21:40:00 EST,h2h,Dallas Mavericks,1.74,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.070093-05:00,KXNCAAMBTOTAL-26JAN14UKLSU-144,Kentucky at LSU: Total Points,active,binary,,0.66,0.7,,,,,,,,,,,,
2026-01-14T18:28:23.070133-05:00,KXNCAAMBGAME-26JAN14IOWAPUR-PUR,Iowa at Purdue Winner?,active,binary,,0.84,0.85,,,,,Purdue Boilermakers,Iowa Hawkeyes,2026-01-14 18:30:00 EST,h2h,Purdue Boilermakers,1.159,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.088456-05:00,KXNCAAWBGAME-26JAN14URIVCU-VCU,Rhode Island at VCU Winner?,active,binary,,0.07,0.09,,,,,,,,,,,,
2026-01-14T18:28:23.088519-05:00,KXNBAGAME-26JAN14UTACHI-CHI,Utah at Chicago Winner?,active,binary,,0.63,0.64,,,,,Chicago Bulls,Utah Jazz,2026-01-14 20:10:00 EST,h2h,Chicago Bulls,1.544,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.088628-05:00,KXNCAAWBGAME-26JAN14CANNIAG-NIAG,Canisius at Niagara Winner?,active,binary,,0.28,0.38,,,,,,,,,,,,
2026-01-14T18:28:23.088685-05:00,KXNCAAWBGAME-26JAN14GWDUQ-DUQ,George Washington at Duquesne Winner?,active,binary,,0.46,0.48,,,,,,,,,,,,
2026-01-14T18:28:23.088734-05:00,KXNCAAWBGAME-26JAN14JOESSBON-JOES,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.31,0.33,,,,,,,,,,,,
2026-01-14T18:28:23.088780-05:00,KXNBAGAME-26JAN14BKNNOP-NOP,Brooklyn at New Orleans Winner?,active,binary,,0.52,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.088827-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-139,VCU at Rhode Island: Total Points,active,binary,,0.68,0.89,,,,,,,,,,,,
2026-01-14T18:28:23.088873-05:00,KXNCAAWBGAME-26JAN14GWDUQ-GW,George Washington at Duquesne Winner?,active,binary,,0.55,0.56,,,,,,,,,,,,
2026-01-14T18:28:23.134339-05:00,KXNCAAMBGAME-26JAN14IOWAPUR-IOWA,Iowa at Purdue Winner?,active,binary,,0.15,0.17,,,,,Purdue Boilermakers,Iowa Hawkeyes,2026-01-14 18:30:00 EST,h2h,Iowa Hawkeyes,5.58,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.153327-05:00,KXNCAAMBGAME-26JAN14CHATWOF-WOF,Chattanooga at Wofford Winner?,active,binary,,0.65,0.67,,,,,Wofford Terriers,Chattanooga Mocs,2026-01-14 18:00:00 EST,h2h,Wofford Terriers,1.4399999999999997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.153714-05:00,KXNCAAMBSPREAD-26JAN14DUKECAL-DUKE13,Duke wins by over 13.5 Points?,active,binary,,0.53,0.55,,,,,,,,,,,,
2026-01-14T18:28:23.153793-05:00,KXNCAAMBGAME-26JAN14VCUURI-VCU,VCU at Rhode Island Winner?,active,binary,,0.73,0.75,,,,,Rhode Island Rams,VCU Rams,2026-01-14 18:15:00 EST,h2h,VCU Rams,1.4125,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.153889-05:00,KXNCAAMBTOTAL-26JAN14ETSUWCU-148,East Tennessee St. at Western Carolina: Total Points,active,binary,,0.4,0.74,,,,,,,,,,,,
2026-01-14T18:28:23.153942-05:00,KXNCAAMBTOTAL-26JAN14IOWAPUR-158,Iowa at Purdue: Total Points,active,binary,,0.18,0.25,,,,,,,,,,,,
2026-01-14T18:28:23.154008-05:00,KXNCAAMBTOTAL-26JAN14AUBMIZZ-147,Auburn at Missouri: Total Points,active,binary,,0.62,0.68,,,,,,,,,,,,
2026-01-14T18:28:23.154058-05:00,KXNBAGAME-26JAN14BKNNOP-BKN,Brooklyn at New Orleans Winner?,active,binary,,0.47,0.49,,,,,,,,,,,,
2026-01-14T18:28:23.154125-05:00,KXNCAAMBSPREAD-26JAN14SHUSIE-SIE11,Siena wins by over 11.5 Points?,active,binary,,0.34,0.39,,,,,,,,,,,,
2026-01-14T18:28:23.154179-05:00,KXNCAAMBGAME-26JAN14LEHBU-LEH,Lehigh at Boston University Winner?,active,binary,,0.47,0.49,,,,,,,,,,,,
2026-01-14T18:28:23.154225-05:00,KXNCAAMBGAME-26JAN14LEHBU-BU,Lehigh at Boston University Winner?,active,binary,,0.52,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.154274-05:00,KXNCAAMBGAME-26JAN14DUKECAL-DUKE,Duke at California Winner?,active,binary,,0.89,0.9,,,,,California Golden Bears,Duke Blue Devils,2026-01-14 23:00:00 EST,h2h,Duke Blue Devils,1.084,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.154377-05:00,KXNCAAWBGAME-26JAN14JOESSBON-SBON,Saint Joseph's at St. Bonaventure Winner?,active,binary,,0.67,0.69,,,,,,,,,,,,
2026-01-14T18:28:23.154433-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-157,VCU at Rhode Island: Total Points,active,binary,,0.27,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.154485-05:00,KXNCAAMBSPREAD-26JAN14SDSUWYO-SDSU17,San Diego St. wins by over 17.5 Points?,active,binary,,0.04,0.1,,,,,,,,,,,,
2026-01-14T18:28:23.154539-05:00,KXNBAGAME-26JAN14TORIND-TOR,Toronto at Indiana Winner?,active,binary,,0.46,0.47,,,,,Indiana Pacers,Toronto Raptors,2026-01-14 19:10:00 EST,h2h,Toronto Raptors,2.0709999999999997,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.154636-05:00,KXNCAAWBGAME-26JAN14LAFBUCK-LAF,Lafayette at Bucknell Winner?,active,binary,,0.86,0.88,,,,,,,,,,,,
2026-01-14T18:28:23.154683-05:00,KXNCAAMBSPREAD-26JAN14ARMYHC-HC7,Holy Cross wins by over 7.5 Points?,active,binary,,0.39,0.65,,,,,,,,,,,,
2026-01-14T18:28:23.154736-05:00,KXNCAAMBSPREAD-26JAN14VCUURI-VCU7,VCU wins by over 7.5 Points?,active,binary,,0.41,0.53,,,,,,,,,,,,
2026-01-14T18:28:23.154788-05:00,KXNCAAMBGAME-26JAN14VCUURI-URI,VCU at Rhode Island Winner?,active,binary,,0.26,0.27,,,,,Rhode Island Rams,VCU Rams,2026-01-14 18:15:00 EST,h2h,Rhode Island Rams,2.8,,2026-01-14T18:28:14.592841-05:00
2026-01-14T18:28:23.154860-05:00,KXNCAAMBGAME-26JAN14SDSTNDSU-NDSU,South Dakota St. at North Dakota St. Winner?,active,binary,,0.68,0.69,,,,,,,,,,,,
2026-01-14T18:28:23.155045-05:00,KXNCAAMBTOTAL-26JAN14VCUURI-145,VCU at Rhode Island: Total Points,active,binary,,0.74,0.83,,,,,,,,,,,,
2026-01-14T18:28:23.155096-05:00,KXNCAAMBGAME-26JAN14ETSUWCU-WCU,East Tennessee St. at Western Carolina Winner?,active,binary,,0.34,0.39,,,,,,,,,,,,
