ts,msg,dry_run,tickers
2025-11-08T04:46:52.400140Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16CHIMIN-CHI
2025-11-08T04:46:52.518084Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16CHIMIN-MIN
2025-11-08T04:46:52.626305Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16CINPIT-CIN
2025-11-08T04:46:52.800065Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16CINPIT-PIT
2025-11-08T04:46:52.923620Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16DETPHI-DET
2025-11-08T04:46:53.049170Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16DETPHI-PHI
2025-11-08T04:46:53.227805Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16GBNYG-GB
2025-11-08T04:46:53.365719Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16GBNYG-NYG
2025-11-08T04:46:53.542921Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16HOUTEN-HOU
2025-11-08T04:46:53.671424Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16HOUTEN-TEN
2025-11-08T04:46:53.802356Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16KCDEN-DEN
2025-11-08T04:46:53.940734Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16KCDEN-KC
2025-11-08T04:46:54.062538Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16LACJAC-JAC
2025-11-08T04:46:54.212139Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16LACJAC-LAC
2025-11-08T04:46:54.349660Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16SEALA-LA
2025-11-08T04:46:54.482524Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16SEALA-SEA
2025-11-08T04:46:54.608911Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16SFARI-ARI
2025-11-08T04:46:54.747468Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16SFARI-SF
2025-11-08T04:46:54.878958Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16TBBUF-BUF
2025-11-08T04:46:55.000247Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16TBBUF-TB
2025-11-08T04:46:55.125590Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16WASMIA-MIA
2025-11-08T04:46:55.237782Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV16WASMIA-WAS
2025-11-08T04:46:55.353508Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV17DALLV-DAL
2025-11-08T04:46:55.478725Z,skip_spread,0.6,-0.98,KXNFLGAME-25NOV17DALLV-LV
2025-11-08T04:46:55.617056Z,skip_no_bbo,KXNFLGAME-25OCT02SFLA-LA
2025-11-08T04:46:55.751346Z,skip_no_bbo,KXNFLGAME-25OCT02SFLA-SF
2025-11-08T04:46:55.873798Z,skip_no_bbo,KXNFLGAME-25OCT05DALNYJ-DAL
2025-11-08T04:46:55.999327Z,skip_no_bbo,KXNFLGAME-25OCT05DALNYJ-NYJ
2025-11-08T04:46:56.146229Z,skip_no_bbo,KXNFLGAME-25OCT05DENPHI-DEN
2025-11-08T04:46:56.307948Z,skip_no_bbo,KXNFLGAME-25OCT05DENPHI-PHI
2025-11-08T04:46:56.447054Z,skip_no_bbo,KXNFLGAME-25OCT05DETCIN-CIN
2025-11-08T04:46:56.620845Z,skip_no_bbo,KXNFLGAME-25OCT05DETCIN-DET
2025-11-08T04:46:56.772491Z,skip_no_bbo,KXNFLGAME-25OCT05HOUBAL-BAL
2025-11-08T04:46:56.904120Z,skip_no_bbo,KXNFLGAME-25OCT05HOUBAL-HOU
2025-11-08T04:46:57.046355Z,skip_no_bbo,KXNFLGAME-25OCT05LVIND-IND
2025-11-08T04:46:57.190260Z,skip_no_bbo,KXNFLGAME-25OCT05LVIND-LV
2025-11-08T04:46:57.370466Z,skip_no_bbo,KXNFLGAME-25OCT05MIACAR-CAR
2025-11-08T04:46:57.587461Z,skip_no_bbo,KXNFLGAME-25OCT05MIACAR-MIA
2025-11-08T04:46:57.765613Z,skip_no_bbo,KXNFLGAME-25OCT05MINCLE-CLE
2025-11-08T04:46:57.905226Z,skip_no_bbo,KXNFLGAME-25OCT05MINCLE-MIN
2025-11-08T04:46:58.069754Z,skip_no_bbo,KXNFLGAME-25OCT05NEBUF-BUF
2025-11-08T04:46:58.290078Z,skip_no_bbo,KXNFLGAME-25OCT05NEBUF-NE
2025-11-08T04:46:58.481225Z,skip_no_bbo,KXNFLGAME-25OCT05NYGNO-NO
2025-11-08T04:46:58.625719Z,skip_no_bbo,KXNFLGAME-25OCT05NYGNO-NYG
2025-11-08T04:46:58.774040Z,skip_no_bbo,KXNFLGAME-25OCT05TBSEA-SEA
2025-11-08T04:46:58.937866Z,skip_no_bbo,KXNFLGAME-25OCT05TBSEA-TB
2025-11-08T04:46:59.089831Z,skip_no_bbo,KXNFLGAME-25OCT05TENARI-ARI
2025-11-08T04:46:59.226967Z,skip_no_bbo,KXNFLGAME-25OCT05TENARI-TEN
2025-11-08T04:46:59.366289Z,skip_no_bbo,KXNFLGAME-25OCT05WASLAC-LAC
2025-11-08T04:46:59.511488Z,skip_no_bbo,KXNFLGAME-25OCT05WASLAC-WAS
2025-11-08T04:46:59.663105Z,skip_no_bbo,KXNFLGAME-25OCT06KCJAC-JAC
2025-11-08T04:46:59.805171Z,skip_no_bbo,KXNFLGAME-25OCT06KCJAC-KC
2025-11-08T04:46:59.957508Z,skip_no_bbo,KXNFLGAME-25OCT09PHINYG-NYG
2025-11-08T04:47:00.139776Z,skip_no_bbo,KXNFLGAME-25OCT09PHINYG-PHI
2025-11-08T04:47:00.313563Z,skip_no_bbo,KXNFLGAME-25OCT12ARIIND-ARI
2025-11-08T04:47:00.435499Z,skip_no_bbo,KXNFLGAME-25OCT12ARIIND-IND
2025-11-08T04:47:00.633040Z,skip_no_bbo,KXNFLGAME-25OCT12CINGB-CIN
2025-11-08T04:47:00.775917Z,skip_no_bbo,KXNFLGAME-25OCT12CINGB-GB
2025-11-08T04:47:00.952143Z,skip_no_bbo,KXNFLGAME-25OCT12CLEPIT-CLE
2025-11-08T04:47:01.135444Z,skip_no_bbo,KXNFLGAME-25OCT12CLEPIT-PIT
2025-11-08T04:47:01.348665Z,skip_no_bbo,KXNFLGAME-25OCT12DALCAR-CAR
2025-11-08T04:47:01.564284Z,skip_no_bbo,KXNFLGAME-25OCT12DALCAR-DAL
2025-11-08T04:47:01.693767Z,skip_no_bbo,KXNFLGAME-25OCT12DENNYJ-DEN
2025-11-08T04:47:01.832015Z,skip_no_bbo,KXNFLGAME-25OCT12DENNYJ-NYJ
2025-11-08T04:47:01.970076Z,skip_no_bbo,KXNFLGAME-25OCT12DETKC-DET
2025-11-08T04:47:02.111171Z,skip_no_bbo,KXNFLGAME-25OCT12DETKC-KC
2025-11-08T04:47:02.229508Z,skip_no_bbo,KXNFLGAME-25OCT12LABAL-BAL
2025-11-08T04:47:02.369051Z,skip_no_bbo,KXNFLGAME-25OCT12LABAL-LA
2025-11-08T04:47:02.520373Z,skip_no_bbo,KXNFLGAME-25OCT12LACMIA-LAC
2025-11-08T04:47:02.650184Z,skip_no_bbo,KXNFLGAME-25OCT12LACMIA-MIA
2025-11-08T04:47:02.777892Z,skip_no_bbo,KXNFLGAME-25OCT12NENO-NE
2025-11-08T04:47:02.902976Z,skip_no_bbo,KXNFLGAME-25OCT12NENO-NO
2025-11-08T04:47:03.033866Z,skip_no_bbo,KXNFLGAME-25OCT12SEAJAC-JAC
2025-11-08T04:47:03.164191Z,skip_no_bbo,KXNFLGAME-25OCT12SEAJAC-SEA
2025-11-08T04:47:03.385059Z,skip_no_bbo,KXNFLGAME-25OCT12SFTB-SF
2025-11-08T04:47:03.562470Z,skip_no_bbo,KXNFLGAME-25OCT12SFTB-TB
2025-11-08T04:47:03.709222Z,skip_no_bbo,KXNFLGAME-25OCT12TENLV-LV
2025-11-08T04:47:03.882392Z,skip_no_bbo,KXNFLGAME-25OCT12TENLV-TEN
2025-11-08T04:47:04.087789Z,skip_no_bbo,KXNFLGAME-25OCT13BUFATL-ATL
2025-11-08T04:47:04.255249Z,skip_no_bbo,KXNFLGAME-25OCT13BUFATL-BUF
2025-11-08T04:47:04.454666Z,skip_no_bbo,KXNFLGAME-25OCT13CHIWAS-CHI
2025-11-08T04:47:04.588924Z,skip_no_bbo,KXNFLGAME-25OCT13CHIWAS-WAS
2025-11-08T04:47:04.723434Z,skip_no_bbo,KXNFLGAME-25OCT16PITCIN-CIN
2025-11-08T04:47:04.863606Z,skip_no_bbo,KXNFLGAME-25OCT16PITCIN-PIT
2025-11-08T04:47:05.027137Z,skip_no_bbo,KXNFLGAME-25OCT19ATLSF-ATL
2025-11-08T04:47:05.235386Z,skip_no_bbo,KXNFLGAME-25OCT19ATLSF-SF
2025-11-08T04:47:05.391184Z,skip_no_bbo,KXNFLGAME-25OCT19CARNYJ-CAR
2025-11-08T04:47:05.522604Z,skip_no_bbo,KXNFLGAME-25OCT19CARNYJ-NYJ
2025-11-08T04:47:05.688092Z,skip_no_bbo,KXNFLGAME-25OCT19GBARI-ARI
2025-11-08T04:47:05.815616Z,skip_no_bbo,KXNFLGAME-25OCT19GBARI-GB
2025-11-08T04:47:05.953639Z,skip_no_bbo,KXNFLGAME-25OCT19INDLAC-IND
2025-11-08T04:47:06.114258Z,skip_no_bbo,KXNFLGAME-25OCT19INDLAC-LAC
2025-11-08T04:47:06.267031Z,skip_no_bbo,KXNFLGAME-25OCT19LAJAC-JAC
2025-11-08T04:47:06.417980Z,skip_no_bbo,KXNFLGAME-25OCT19LAJAC-LA
2025-11-08T04:47:06.570634Z,skip_no_bbo,KXNFLGAME-25OCT19LVKC-KC
2025-11-08T04:47:06.728683Z,skip_no_bbo,KXNFLGAME-25OCT19LVKC-LV
2025-11-08T04:47:06.888564Z,skip_no_bbo,KXNFLGAME-25OCT19MIACLE-CLE
2025-11-08T04:47:07.112428Z,skip_no_bbo,KXNFLGAME-25OCT19MIACLE-MIA
2025-11-08T04:47:07.344033Z,skip_no_bbo,KXNFLGAME-25OCT19NETEN-NE
2025-11-08T04:47:07.542383Z,skip_no_bbo,KXNFLGAME-25OCT19NETEN-TEN
2025-11-08T04:47:07.746648Z,skip_no_bbo,KXNFLGAME-25OCT19NOCHI-CHI
2025-11-08T04:47:07.892062Z,skip_no_bbo,KXNFLGAME-25OCT19NOCHI-NO
2025-11-08T04:47:08.116800Z,skip_no_bbo,KXNFLGAME-25OCT19NYGDEN-DEN
2025-11-08T04:47:08.302987Z,skip_no_bbo,KXNFLGAME-25OCT19NYGDEN-NYG
2025-11-08T04:47:08.512390Z,skip_no_bbo,KXNFLGAME-25OCT19PHIMIN-MIN
2025-11-08T04:47:08.680772Z,skip_no_bbo,KXNFLGAME-25OCT19PHIMIN-PHI
2025-11-08T04:47:08.838696Z,skip_no_bbo,KXNFLGAME-25OCT19WASDAL-DAL
2025-11-08T04:47:08.990881Z,skip_no_bbo,KXNFLGAME-25OCT19WASDAL-WAS
2025-11-08T04:47:09.433142Z,skip_no_bbo,KXNFLGAME-25OCT20HOUSEA-HOU
2025-11-08T04:47:10.658933Z,skip_no_bbo,KXNFLGAME-25OCT20HOUSEA-SEA
2025-11-08T04:47:10.793290Z,skip_no_bbo,KXNFLGAME-25OCT20TBDET-DET
2025-11-08T04:47:10.953980Z,skip_no_bbo,KXNFLGAME-25OCT20TBDET-TB
2025-11-08T04:47:11.083797Z,skip_no_bbo,KXNFLGAME-25OCT23MINLAC-LAC
2025-11-08T04:47:11.212366Z,skip_no_bbo,KXNFLGAME-25OCT23MINLAC-MIN
2025-11-08T04:47:11.342319Z,skip_no_bbo,KXNFLGAME-25OCT26BUFCAR-BUF
2025-11-08T04:47:11.471095Z,skip_no_bbo,KXNFLGAME-25OCT26BUFCAR-CAR
2025-11-08T04:47:11.600786Z,skip_no_bbo,KXNFLGAME-25OCT26CHIBAL-BAL
2025-11-08T04:47:11.717676Z,skip_no_bbo,KXNFLGAME-25OCT26CHIBAL-CHI
2025-11-08T04:47:11.837152Z,skip_no_bbo,KXNFLGAME-25OCT26CLENE-CLE
2025-11-08T04:47:11.972468Z,skip_no_bbo,KXNFLGAME-25OCT26CLENE-NE
2025-11-08T04:47:12.163665Z,skip_no_bbo,KXNFLGAME-25OCT26DALDEN-DAL
2025-11-08T04:47:12.311254Z,skip_no_bbo,KXNFLGAME-25OCT26DALDEN-DEN
2025-11-08T04:47:12.435329Z,skip_no_bbo,KXNFLGAME-25OCT26GBPIT-GB
2025-11-08T04:47:12.570912Z,skip_no_bbo,KXNFLGAME-25OCT26GBPIT-PIT
2025-11-08T04:47:12.724093Z,skip_no_bbo,KXNFLGAME-25OCT26MIAATL-ATL
2025-11-08T04:47:12.861191Z,skip_no_bbo,KXNFLGAME-25OCT26MIAATL-MIA
2025-11-08T04:47:13.084797Z,skip_no_bbo,KXNFLGAME-25OCT26NYGPHI-NYG
2025-11-08T04:47:13.201591Z,skip_no_bbo,KXNFLGAME-25OCT26NYGPHI-PHI
2025-11-08T04:47:13.336274Z,skip_no_bbo,KXNFLGAME-25OCT26NYJCIN-CIN
2025-11-08T04:47:13.475977Z,skip_no_bbo,KXNFLGAME-25OCT26NYJCIN-NYJ
2025-11-08T04:47:13.636475Z,skip_no_bbo,KXNFLGAME-25OCT26SFHOU-HOU
2025-11-08T04:47:13.786908Z,skip_no_bbo,KXNFLGAME-25OCT26SFHOU-SF
2025-11-08T04:47:13.975871Z,skip_no_bbo,KXNFLGAME-25OCT26TBNO-NO
2025-11-08T04:47:14.105653Z,skip_no_bbo,KXNFLGAME-25OCT26TBNO-TB
2025-11-08T04:47:14.246802Z,skip_no_bbo,KXNFLGAME-25OCT26TENIND-IND
2025-11-08T04:47:14.392015Z,skip_no_bbo,KXNFLGAME-25OCT26TENIND-TEN
2025-11-08T04:47:14.510011Z,skip_no_bbo,KXNFLGAME-25OCT27WASKC-KC
2025-11-08T04:47:14.652803Z,skip_no_bbo,KXNFLGAME-25OCT27WASKC-WAS
2025-11-08T04:47:14.815834Z,skip_no_bbo,KXNFLGAME-25OCT30BALMIA-BAL
2025-11-08T04:47:14.941607Z,skip_no_bbo,KXNFLGAME-25OCT30BALMIA-MIA
2025-11-08T04:47:15.070116Z,skip_no_bbo,KXNFLGAME-25SEP04DALPHI-DAL
2025-11-08T04:47:15.201186Z,skip_no_bbo,KXNFLGAME-25SEP04DALPHI-PHI
2025-11-08T04:47:15.331589Z,skip_no_bbo,KXNFLGAME-25SEP05KCLAC-KC
2025-11-08T04:47:15.456317Z,skip_no_bbo,KXNFLGAME-25SEP05KCLAC-LAC
2025-11-08T04:47:15.590287Z,skip_no_bbo,KXNFLGAME-25SEP07ARINO-ARI
2025-11-08T04:47:15.741002Z,skip_no_bbo,KXNFLGAME-25SEP07ARINO-NO
2025-11-08T04:47:15.862271Z,skip_no_bbo,KXNFLGAME-25SEP07BALBUF-BAL
2025-11-08T04:47:15.983073Z,skip_no_bbo,KXNFLGAME-25SEP07BALBUF-BUF
2025-11-08T04:47:16.113123Z,skip_no_bbo,KXNFLGAME-25SEP07CARJAC-CAR
2025-11-08T04:47:16.231578Z,skip_no_bbo,KXNFLGAME-25SEP07CARJAC-JAC
2025-11-08T04:47:16.349986Z,skip_no_bbo,KXNFLGAME-25SEP07CINCLE-CIN
2025-11-08T04:47:16.479197Z,skip_no_bbo,KXNFLGAME-25SEP07CINCLE-CLE
2025-11-08T04:47:16.602195Z,skip_no_bbo,KXNFLGAME-25SEP07DETGB-DET
2025-11-08T04:47:16.727300Z,skip_no_bbo,KXNFLGAME-25SEP07DETGB-GB
2025-11-08T04:47:16.852584Z,skip_no_bbo,KXNFLGAME-25SEP07HOULA-HOU
2025-11-08T04:47:16.967916Z,skip_no_bbo,KXNFLGAME-25SEP07HOULA-LA
2025-11-08T04:47:17.156432Z,skip_no_bbo,KXNFLGAME-25SEP07LVNE-LV
2025-11-08T04:47:17.286177Z,skip_no_bbo,KXNFLGAME-25SEP07LVNE-NE
2025-11-08T04:47:17.408925Z,skip_no_bbo,KXNFLGAME-25SEP07MIAIND-IND
2025-11-08T04:47:17.567519Z,skip_no_bbo,KXNFLGAME-25SEP07MIAIND-MIA
2025-11-08T04:47:17.724805Z,skip_no_bbo,KXNFLGAME-25SEP07NYGWAS-NYG
2025-11-08T04:47:17.849631Z,skip_no_bbo,KXNFLGAME-25SEP07NYGWAS-WAS
2025-11-08T04:47:17.995122Z,skip_no_bbo,KXNFLGAME-25SEP07PITNYJ-NYJ
2025-11-08T04:47:18.134095Z,skip_no_bbo,KXNFLGAME-25SEP07PITNYJ-PIT
2025-11-08T04:47:18.272608Z,skip_no_bbo,KXNFLGAME-25SEP07SFSEA-SEA
2025-11-08T04:47:18.422228Z,skip_no_bbo,KXNFLGAME-25SEP07SFSEA-SF
2025-11-08T04:47:18.566164Z,skip_no_bbo,KXNFLGAME-25SEP07TBATL-ATL
2025-11-08T04:47:18.720419Z,skip_no_bbo,KXNFLGAME-25SEP07TBATL-TB
2025-11-08T04:47:18.853103Z,skip_no_bbo,KXNFLGAME-25SEP07TENDEN-DEN
2025-11-08T04:47:18.978588Z,skip_no_bbo,KXNFLGAME-25SEP07TENDEN-TEN
2025-11-08T04:47:19.116618Z,skip_no_bbo,KXNFLGAME-25SEP08MINCHI-CHI
2025-11-08T04:47:19.251108Z,skip_no_bbo,KXNFLGAME-25SEP08MINCHI-MIN
2025-11-08T04:47:19.382776Z,skip_no_bbo,KXNFLGAME-25SEP11WASGB-GB
2025-11-08T04:47:19.513751Z,skip_no_bbo,KXNFLGAME-25SEP11WASGB-WAS
2025-11-08T04:47:19.647683Z,skip_no_bbo,KXNFLGAME-25SEP14ATLMIN-ATL
2025-11-08T04:47:19.805497Z,skip_no_bbo,KXNFLGAME-25SEP14ATLMIN-MIN
2025-11-08T04:47:19.951309Z,skip_no_bbo,KXNFLGAME-25SEP14BUFNYJ-BUF
2025-11-08T04:47:20.094265Z,skip_no_bbo,KXNFLGAME-25SEP14BUFNYJ-NYJ
2025-11-08T04:47:20.219225Z,skip_no_bbo,KXNFLGAME-25SEP14CARARI-ARI
2025-11-08T04:47:20.340302Z,skip_no_bbo,KXNFLGAME-25SEP14CARARI-CAR
2025-11-08T04:47:20.477336Z,skip_no_bbo,KXNFLGAME-25SEP14CHIDET-CHI
2025-11-08T04:47:20.613112Z,skip_no_bbo,KXNFLGAME-25SEP14CHIDET-DET
2025-11-08T04:47:20.737757Z,skip_no_bbo,KXNFLGAME-25SEP14CLEBAL-BAL
2025-11-08T04:47:20.862634Z,skip_no_bbo,KXNFLGAME-25SEP14CLEBAL-CLE
2025-11-08T04:47:20.988801Z,skip_no_bbo,KXNFLGAME-25SEP14DENIND-DEN
2025-11-08T04:47:21.145646Z,skip_no_bbo,KXNFLGAME-25SEP14DENIND-IND
2025-11-08T04:47:21.341648Z,skip_no_bbo,KXNFLGAME-25SEP14JACCIN-CIN
2025-11-08T04:47:21.535746Z,skip_no_bbo,KXNFLGAME-25SEP14JACCIN-JAC
2025-11-08T04:47:21.663882Z,skip_no_bbo,KXNFLGAME-25SEP14LATEN-LA
2025-11-08T04:47:21.811315Z,skip_no_bbo,KXNFLGAME-25SEP14LATEN-TEN
2025-11-08T04:47:21.971071Z,skip_no_bbo,KXNFLGAME-25SEP14NEMIA-MIA
2025-11-08T04:47:22.109557Z,skip_no_bbo,KXNFLGAME-25SEP14NEMIA-NE
2025-11-08T04:47:22.233226Z,skip_no_bbo,KXNFLGAME-25SEP14NYGDAL-DAL
2025-11-08T04:47:22.357846Z,skip_no_bbo,KXNFLGAME-25SEP14NYGDAL-NYG
2025-11-08T04:47:22.474467Z,skip_no_bbo,KXNFLGAME-25SEP14PHIKC-KC
2025-11-08T04:47:22.595631Z,skip_no_bbo,KXNFLGAME-25SEP14PHIKC-PHI
2025-11-08T04:47:22.717270Z,skip_no_bbo,KXNFLGAME-25SEP14SEAPIT-PIT
2025-11-08T04:47:22.835663Z,skip_no_bbo,KXNFLGAME-25SEP14SEAPIT-SEA
2025-11-08T04:47:22.990252Z,skip_no_bbo,KXNFLGAME-25SEP14SFNO-NO
2025-11-08T04:47:23.125774Z,skip_no_bbo,KXNFLGAME-25SEP14SFNO-SF
2025-11-08T04:47:23.267134Z,skip_no_bbo,KXNFLGAME-25SEP15LACLV-LAC
2025-11-08T04:47:23.385303Z,skip_no_bbo,KXNFLGAME-25SEP15LACLV-LV
2025-11-08T04:47:23.508109Z,skip_no_bbo,KXNFLGAME-25SEP15TBHOU-HOU
2025-11-08T04:47:23.630824Z,skip_no_bbo,KXNFLGAME-25SEP15TBHOU-TB
2025-11-08T04:47:23.752060Z,skip_no_bbo,KXNFLGAME-25SEP18MIABUF-BUF
2025-11-08T04:47:23.872419Z,skip_no_bbo,KXNFLGAME-25SEP18MIABUF-MIA
2025-11-08T04:47:24.001907Z,skip_no_bbo,KXNFLGAME-25SEP21ARISF-ARI
2025-11-08T04:47:24.135104Z,skip_no_bbo,KXNFLGAME-25SEP21ARISF-SF
2025-11-08T04:47:24.285647Z,skip_no_bbo,KXNFLGAME-25SEP21ATLCAR-ATL
2025-11-08T04:47:24.407109Z,skip_no_bbo,KXNFLGAME-25SEP21ATLCAR-CAR
2025-11-08T04:47:24.544682Z,skip_no_bbo,KXNFLGAME-25SEP21CINMIN-CIN
2025-11-08T04:47:24.677753Z,skip_no_bbo,KXNFLGAME-25SEP21CINMIN-MIN
2025-11-08T04:47:24.835438Z,skip_no_bbo,KXNFLGAME-25SEP21DALCHI-CHI
2025-11-08T04:47:25.036679Z,skip_no_bbo,KXNFLGAME-25SEP21DALCHI-DAL
2025-11-08T04:47:25.175179Z,skip_no_bbo,KXNFLGAME-25SEP21DENLAC-DEN
2025-11-08T04:47:25.324263Z,skip_no_bbo,KXNFLGAME-25SEP21DENLAC-LAC
2025-11-08T04:47:25.470092Z,skip_no_bbo,KXNFLGAME-25SEP21GBCLE-CLE
2025-11-08T04:47:25.688935Z,skip_no_bbo,KXNFLGAME-25SEP21GBCLE-GB
2025-11-08T04:47:25.839889Z,skip_no_bbo,KXNFLGAME-25SEP21HOUJAC-HOU
2025-11-08T04:47:25.979967Z,skip_no_bbo,KXNFLGAME-25SEP21HOUJAC-JAC
2025-11-08T04:47:26.124165Z,skip_no_bbo,KXNFLGAME-25SEP21INDTEN-IND
2025-11-08T04:47:26.247343Z,skip_no_bbo,KXNFLGAME-25SEP21INDTEN-TEN
2025-11-08T04:47:26.377848Z,skip_no_bbo,KXNFLGAME-25SEP21KCNYG-KC
2025-11-08T04:47:26.551439Z,skip_no_bbo,KXNFLGAME-25SEP21KCNYG-NYG
2025-11-08T04:47:26.688632Z,skip_no_bbo,KXNFLGAME-25SEP21LAPHI-LA
2025-11-08T04:47:26.830086Z,skip_no_bbo,KXNFLGAME-25SEP21LAPHI-PHI
2025-11-08T04:47:26.951461Z,skip_no_bbo,KXNFLGAME-25SEP21LVWAS-LV
2025-11-08T04:47:27.079906Z,skip_no_bbo,KXNFLGAME-25SEP21LVWAS-WAS
2025-11-08T04:47:27.215639Z,skip_no_bbo,KXNFLGAME-25SEP21NOSEA-NO
2025-11-08T04:47:27.388776Z,skip_no_bbo,KXNFLGAME-25SEP21NOSEA-SEA
2025-11-08T04:47:27.559003Z,skip_no_bbo,KXNFLGAME-25SEP21NYJTB-NYJ
2025-11-08T04:47:27.689407Z,skip_no_bbo,KXNFLGAME-25SEP21NYJTB-TB
2025-11-08T04:47:27.822206Z,skip_no_bbo,KXNFLGAME-25SEP21PITNE-NE
2025-11-08T04:47:27.955467Z,skip_no_bbo,KXNFLGAME-25SEP21PITNE-PIT
2025-11-08T04:47:28.087341Z,skip_no_bbo,KXNFLGAME-25SEP22DETBAL-BAL
2025-11-08T04:47:28.220037Z,skip_no_bbo,KXNFLGAME-25SEP22DETBAL-DET
2025-11-08T04:47:28.368427Z,skip_no_bbo,KXNFLGAME-25SEP25SEAARI-ARI
2025-11-08T04:47:28.511773Z,skip_no_bbo,KXNFLGAME-25SEP25SEAARI-SEA
2025-11-08T04:47:28.663770Z,skip_no_bbo,KXNFLGAME-25SEP28BALKC-BAL
2025-11-08T04:47:28.824831Z,skip_no_bbo,KXNFLGAME-25SEP28BALKC-KC
2025-11-08T04:47:28.986404Z,skip_no_bbo,KXNFLGAME-25SEP28CARNE-CAR
2025-11-08T04:47:29.138216Z,skip_no_bbo,KXNFLGAME-25SEP28CARNE-NE
2025-11-08T04:47:29.302433Z,skip_no_bbo,KXNFLGAME-25SEP28CHILV-CHI
2025-11-08T04:47:29.472950Z,skip_no_bbo,KXNFLGAME-25SEP28CHILV-LV
2025-11-08T04:47:29.617491Z,skip_no_bbo,KXNFLGAME-25SEP28CLEDET-CLE
2025-11-08T04:47:29.778210Z,skip_no_bbo,KXNFLGAME-25SEP28CLEDET-DET
2025-11-08T04:47:29.923519Z,skip_no_bbo,KXNFLGAME-25SEP28GBDAL-DAL
2025-11-08T04:47:30.105290Z,skip_no_bbo,KXNFLGAME-25SEP28GBDAL-GB
2025-11-08T04:47:30.269588Z,skip_no_bbo,KXNFLGAME-25SEP28INDLA-IND
2025-11-08T04:47:30.443985Z,skip_no_bbo,KXNFLGAME-25SEP28INDLA-LA
2025-11-08T04:47:30.606089Z,skip_no_bbo,KXNFLGAME-25SEP28JACSF-JAC
2025-11-08T04:47:30.760845Z,skip_no_bbo,KXNFLGAME-25SEP28JACSF-SF
2025-11-08T04:47:30.902105Z,skip_no_bbo,KXNFLGAME-25SEP28LACNYG-LAC
2025-11-08T04:47:31.058707Z,skip_no_bbo,KXNFLGAME-25SEP28LACNYG-NYG
2025-11-08T04:47:31.280454Z,skip_no_bbo,KXNFLGAME-25SEP28MINPIT-MIN
2025-11-08T04:47:31.456226Z,skip_no_bbo,KXNFLGAME-25SEP28MINPIT-PIT
2025-11-08T04:47:31.637166Z,skip_no_bbo,KXNFLGAME-25SEP28NOBUF-BUF
2025-11-08T04:47:31.770372Z,skip_no_bbo,KXNFLGAME-25SEP28NOBUF-NO
2025-11-08T04:47:31.908275Z,skip_no_bbo,KXNFLGAME-25SEP28PHITB-PHI
2025-11-08T04:47:32.039362Z,skip_no_bbo,KXNFLGAME-25SEP28PHITB-TB
2025-11-08T04:47:32.173377Z,skip_no_bbo,KXNFLGAME-25SEP28TENHOU-HOU
2025-11-08T04:47:32.302062Z,skip_no_bbo,KXNFLGAME-25SEP28TENHOU-TEN
2025-11-08T04:47:32.421190Z,skip_no_bbo,KXNFLGAME-25SEP28WASATL-ATL
2025-11-08T04:47:32.532267Z,skip_no_bbo,KXNFLGAME-25SEP28WASATL-WAS
2025-11-08T04:47:32.719417Z,skip_no_bbo,KXNFLGAME-25SEP29CINDEN-CIN
2025-11-08T04:47:32.864772Z,skip_no_bbo,KXNFLGAME-25SEP29CINDEN-DEN
2025-11-08T04:47:33.021937Z,skip_no_bbo,KXNFLGAME-25SEP29NYJMIA-MIA
2025-11-08T04:47:33.139149Z,skip_no_bbo,KXNFLGAME-25SEP29NYJMIA-NYJ
2025-11-08T04:47:33.288616Z,skip_no_bbo,KXUELGAME-25MAY08ATHMUN-ATH
2025-11-08T04:47:33.510856Z,skip_no_bbo,KXUELGAME-25MAY08ATHMUN-MUN
2025-11-08T04:47:33.649252Z,skip_no_bbo,KXUELGAME-25MAY08ATHMUN-TIE
2025-11-08T04:47:33.775771Z,skip_no_bbo,KXUELGAME-25MAY08TOTBOG-BOG
2025-11-08T04:47:33.911322Z,skip_no_bbo,KXUELGAME-25MAY08TOTBOG-TIE
